CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,Lucro,CTR,Conversion_Rate,CPA
CAMP04628,2025-09-08,2025-09-16,Influencer,77207,3359,644,338,2617.61,6872.73,1.63,4255.119999999999,4.350641781185644,10.062518606728194,7.744408284023669
CAMP04629,2025-09-10,2025-09-21,Display,28084,1710,353,107,2940.6,6738.36,1.29,3797.7599999999998,6.088876228457485,6.257309941520468,27.482242990654203
CAMP04630,2025-07-26,2025-08-09,Email,21614,1790,213,78,1110.51,2285.7,1.06,1175.1899999999998,8.281669288424169,4.357541899441341,14.237307692307692
CAMP04631,2025-01-29,2025-02-08,Display,20224,445,219,106,150.47,344.48,1.29,194.01000000000002,2.2003560126582276,23.820224719101123,1.4195283018867924
CAMP04632,2025-04-27,2025-05-12,Display,52462,710,141,54,4765.8,8198.44,0.72,3432.6400000000003,1.3533605276199916,7.605633802816901,88.25555555555556
CAMP04633,2025-10-09,2025-10-19,Search,114950,9317,3634,2124,4649.16,8906.07,0.92,4256.91,8.105263157894736,22.79703767307073,2.188870056497175
CAMP04634,2025-05-24,2025-05-30,Search,5043,344,38,9,3894.27,9443.06,1.42,5548.789999999999,6.821336506047987,2.616279069767442,432.69666666666666
CAMP04635,2025-01-25,2025-02-06,Email,176372,14800,6117,3313,2420.63,5652.87,1.34,3232.24,8.39135463679042,22.385135135135133,0.7306459402354362
CAMP04636,2025-11-06,2025-11-18,Display,32500,3181,1273,410,1656.34,3622.53,1.19,1966.1900000000003,9.787692307692309,12.889028607356176,4.039853658536585
CAMP04637,2025-06-05,2025-06-20,Search,229877,7499,1002,475,864.78,949.9,0.1,85.12,3.2621793393858454,6.334177890385384,1.8205894736842105
CAMP04638,2025-03-14,2025-03-25,Influencer,61430,1688,251,75,496.51,782.3,0.58,285.78999999999996,2.7478430734168975,4.443127962085308,6.620133333333333
CAMP04639,2025-04-30,2025-05-15,Influencer,130150,5295,1154,676,2340.79,5165.97,1.21,2825.1800000000003,4.068382635420669,12.766761095372994,3.462707100591716
CAMP04640,2025-11-08,2025-11-21,Influencer,24841,2211,534,117,3982.01,7674.3,0.93,3692.29,8.900607866027938,5.291723202170964,34.03427350427351
CAMP04641,2025-11-17,2025-11-29,Influencer,65293,734,303,122,3657.02,6129.77,0.68,2472.7500000000005,1.124163386580491,16.62125340599455,29.975573770491803
CAMP04642,2025-04-03,2025-04-16,Display,101467,1110,138,77,3804.08,9259.32,1.43,5455.24,1.0939517281480677,6.936936936936937,49.403636363636366
CAMP04643,2025-03-27,2025-04-09,Influencer,294014,8676,3124,1211,681.39,1208.83,0.77,527.4399999999999,2.950879890073262,13.958045182111572,0.5626672171758876
CAMP04644,2025-12-02,2025-12-12,Display,50876,2230,426,228,4327.47,12189.75,1.82,7862.28,4.3832062269046315,10.22421524663677,18.98013157894737
CAMP04645,2025-12-30,2026-01-05,Email,127205,4733,1197,694,4039.46,8334.98,1.06,4295.5199999999995,3.720765693172438,14.663004436932178,5.820547550432277
CAMP04646,2025-04-28,2025-05-09,Email,248783,20958,2114,480,561.04,1103.58,0.97,542.54,8.424209049653713,2.290294875465216,1.1688333333333332
CAMP04647,2025-08-21,2025-08-28,Influencer,254044,18310,3963,1567,1847.01,3092.62,0.67,1245.61,7.207412889105824,8.558164937192792,1.178691767708998
CAMP04648,2025-07-18,2025-07-29,Influencer,238717,20387,3435,1630,1938.6,2459.04,0.27,520.44,8.540238022428232,7.995291116888213,1.189325153374233
CAMP04649,2025-07-25,2025-08-07,Influencer,14831,660,199,106,3702.05,3773.19,0.02,71.13999999999987,4.450138223990291,16.060606060606062,34.925000000000004
CAMP04650,2025-12-05,2025-12-19,Email,240428,15296,2497,662,4316.37,10159.79,1.35,5843.420000000001,6.361987788443941,4.327928870292887,6.520196374622357
CAMP04651,2025-05-27,2025-06-10,Search,264487,14914,6477,2763,1941.06,2194.85,0.13,253.78999999999996,5.638840472310548,18.52621697733673,0.7025190010857764
CAMP04652,2025-09-28,2025-10-04,Email,99605,5251,2379,630,741.11,1222.89,0.65,481.7800000000001,5.271823703629336,11.997714721005522,1.1763650793650793
CAMP04653,2025-05-19,2025-05-29,Influencer,178888,6427,2815,1413,504.55,1388.15,1.75,883.6000000000001,3.5927507714324047,21.985374202582854,0.3570771408351026
CAMP04654,2025-06-30,2025-07-10,Search,46882,3461,1705,535,3230.33,6319.07,0.96,3088.74,7.382364233607781,15.457960127130887,6.038
CAMP04655,2025-01-30,2025-02-12,Search,199418,11399,5310,1632,2540.09,7027.75,1.77,4487.66,5.7161339497939,14.31704535485569,1.5564276960784316
CAMP04656,2025-02-26,2025-03-11,Social,56056,957,202,102,4520.04,5076.18,0.12,556.1400000000003,1.707221350078493,10.658307210031348,44.31411764705882
CAMP04657,2025-08-20,2025-08-29,Display,9999,100,22,11,4772.29,12822.07,1.69,8049.78,1.0001000100010002,11.0,433.8445454545454
CAMP04658,2025-05-26,2025-06-04,Influencer,268874,3180,995,335,4500.48,12884.74,1.86,8384.26,1.1827101170064789,10.534591194968554,13.434268656716416
CAMP04659,2025-02-17,2025-03-02,Display,63175,1063,269,107,470.6,1330.5,1.83,859.9,1.6826276216857936,10.06585136406397,4.398130841121495
CAMP04660,2025-07-13,2025-07-25,Social,231324,10036,4897,2337,1492.89,2497.66,0.67,1004.7699999999998,4.338503570749252,23.286169788760464,0.638806161745828
CAMP04661,2025-08-12,2025-08-23,Display,101762,3817,900,448,1270.16,1511.78,0.19,241.6199999999999,3.750908983707081,11.736966203824993,2.8351785714285715
CAMP04662,2025-05-16,2025-05-28,Influencer,203815,4911,1944,987,436.45,1235.22,1.83,798.77,2.40953806147732,20.09773976786805,0.4421985815602837
CAMP04663,2025-01-22,2025-02-01,Social,214639,12103,3995,1422,4599.54,6047.1,0.31,1447.5600000000004,5.638770214173565,11.74915310253656,3.2345569620253163
CAMP04664,2025-01-06,2025-01-13,Display,33008,3212,1550,642,4484.45,9381.49,1.09,4897.04,9.730974309258361,19.987546699875466,6.9851246105919
CAMP04665,2025-07-23,2025-08-03,Email,231092,5653,2248,548,2014.76,3656.61,0.81,1641.8500000000001,2.4462118982915895,9.693967804705467,3.6765693430656934
CAMP04666,2025-08-27,2025-09-08,Search,72763,2368,524,303,4797.68,13988.64,1.92,9190.96,3.2544012753734726,12.795608108108109,15.833927392739275
CAMP04667,2025-07-04,2025-07-16,Social,184594,9523,1702,817,2860.39,5239.9,0.83,2379.5099999999998,5.158889238003402,8.57922923448493,3.5010893512851897
CAMP04668,2025-12-26,2025-12-31,Email,201196,13616,6016,2106,2226.75,3875.93,0.74,1649.1799999999998,6.767530169585877,15.467097532314925,1.0573361823361824
CAMP04669,2025-10-19,2025-10-30,Influencer,183202,11729,5447,1938,2793.29,6071.51,1.17,3278.2200000000003,6.40222268315848,16.523147753431665,1.441326109391125
CAMP04670,2025-12-01,2025-12-08,Search,149298,8496,3673,867,2168.07,4456.47,1.06,2288.4,5.6906321585017885,10.204802259887005,2.5006574394463668
CAMP04671,2025-08-08,2025-08-14,Social,115016,8781,3468,1327,1530.25,2913.99,0.9,1383.7399999999998,7.634589970091117,15.112174012071518,1.1531650339110777
CAMP04672,2025-04-26,2025-05-02,Search,298301,25694,5876,2757,987.4,1979.91,1.01,992.5100000000001,8.61344749095712,10.730131548221374,0.3581429089590134
CAMP04673,2025-11-09,2025-11-21,Social,91300,9121,2755,1600,2357.06,2821.15,0.2,464.09000000000015,9.99014238773275,17.541936191207107,1.4731625
CAMP04674,2025-02-18,2025-03-03,Social,5188,269,125,57,2700.81,7750.86,1.87,5050.049999999999,5.185042405551272,21.189591078066915,47.38263157894737
CAMP04675,2025-06-22,2025-06-29,Display,276558,27530,4238,1950,4125.95,6191.89,0.5,2065.9400000000005,9.954512254210691,7.083181983290955,2.115871794871795
CAMP04676,2025-03-23,2025-03-30,Search,239597,18148,5407,2782,2419.55,5178.5,1.14,2758.95,7.574385322019891,15.329512893982807,0.8697160316319196
CAMP04677,2025-11-18,2025-11-28,Search,243046,16809,4071,1644,4164.12,4459.59,0.07,295.47000000000025,6.9159747537503184,9.780474745671961,2.532919708029197
CAMP04678,2025-11-29,2025-12-14,Email,142818,9650,3580,762,4777.8,7603.1,0.59,2825.3,6.756851377277375,7.896373056994818,6.270078740157481
CAMP04679,2025-02-14,2025-02-28,Influencer,86119,7920,2800,1556,3635.29,8642.55,1.38,5007.259999999999,9.1965768297356,19.646464646464644,2.3363046272493575
CAMP04680,2025-12-01,2025-12-06,Email,173452,16532,5356,1933,686.6,1314.65,0.91,628.0500000000001,9.531167124045846,11.692475199612872,0.3551991722710812
CAMP04681,2025-01-20,2025-01-30,Display,20800,542,114,67,2360.2,5806.88,1.46,3446.6800000000003,2.6057692307692304,12.361623616236162,35.22686567164179
CAMP04682,2025-08-09,2025-08-16,Social,126747,6896,1129,409,4297.88,5633.77,0.31,1335.8900000000003,5.440759939091261,5.9309744779582365,10.508264058679707
CAMP04683,2025-05-03,2025-05-18,Display,32492,3077,1273,594,2509.05,7467.28,1.98,4958.23,9.470023390373015,19.304517387065324,4.223989898989899
CAMP04684,2025-08-22,2025-08-30,Display,234200,10396,5163,1982,4072.57,7703.07,0.89,3630.4999999999995,4.438941076003416,19.065025009619085,2.0547780020181636
CAMP04685,2025-08-09,2025-08-22,Email,272377,8427,1412,413,3901.88,8106.46,1.08,4204.58,3.0938735649485825,4.900913729678415,9.447651331719129
CAMP04686,2025-11-19,2025-11-26,Social,16447,316,41,23,883.24,1338.25,0.52,455.01,1.921323037636043,7.2784810126582276,38.401739130434784
CAMP04687,2025-12-05,2025-12-10,Influencer,215644,13747,5475,2468,1714.49,2877.42,0.68,1162.93,6.374858563187476,17.95300792900269,0.6946880064829821
CAMP04688,2025-01-03,2025-01-10,Display,15998,1168,277,105,3843.16,8874.53,1.31,5031.370000000001,7.3009126140767595,8.98972602739726,36.601523809523805
CAMP04689,2025-07-01,2025-07-12,Influencer,37801,1043,193,49,879.97,1481.39,0.68,601.4200000000001,2.7591862649136267,4.697986577181208,17.958571428571428
CAMP04690,2025-07-25,2025-08-05,Social,294220,20780,6442,3862,2171.67,5292.57,1.44,3120.8999999999996,7.062742165726327,18.585178055822908,0.562317452097359
CAMP04691,2025-11-16,2025-12-01,Social,115275,10486,3880,2165,773.05,1215.02,0.57,441.97,9.096508349598786,20.646576387564373,0.3570669745958429
CAMP04692,2025-02-09,2025-02-18,Email,98688,3150,585,215,1254.95,3176.18,1.53,1921.2299999999998,3.1918774319066143,6.825396825396825,5.836976744186047
CAMP04693,2025-02-28,2025-03-05,Search,137501,2884,1435,385,1499.54,3523.81,1.35,2024.27,2.0974392913506086,13.349514563106796,3.8949090909090907
CAMP04694,2025-03-03,2025-03-18,Email,256006,21808,5043,1068,2698.3,3842.92,0.42,1144.62,8.518550346476255,4.897285399853265,2.5264981273408242
CAMP04695,2025-05-12,2025-05-24,Influencer,15381,1422,321,83,4568.33,5025.47,0.1,457.1400000000003,9.245172615564657,5.836849507735583,55.04012048192771
CAMP04696,2025-03-01,2025-03-15,Email,269131,7895,2125,879,1989.23,5690.04,1.86,3700.81,2.9335156485131777,11.133628879037365,2.2630602957906714
CAMP04697,2025-11-27,2025-12-09,Social,93191,6982,2778,1462,4264.83,6270.92,0.47,2006.0900000000001,7.49213979890762,20.93955886565454,2.9171203830369357
CAMP04698,2025-05-02,2025-05-16,Display,286410,18096,8130,2808,3506.37,7554.02,1.15,4047.6500000000005,6.318215146119199,15.517241379310345,1.248707264957265
CAMP04699,2025-04-17,2025-05-01,Search,114273,3602,826,308,3924.22,6261.9,0.6,2337.68,3.152100671199671,8.550805108273181,12.740974025974026
CAMP04700,2025-04-06,2025-04-20,Social,82425,6934,1022,397,3834.81,8882.94,1.32,5048.130000000001,8.412496208674552,5.72541101817133,9.659471032745591
CAMP04701,2025-12-13,2025-12-19,Display,119550,6257,1266,262,1580.38,3796.87,1.4,2216.49,5.23379339188624,4.187310212561931,6.031984732824428
CAMP04702,2025-08-23,2025-09-06,Influencer,184549,13477,1802,488,1257.63,1444.53,0.15,186.89999999999986,7.302667584218825,3.62098389849373,2.5771106557377053
CAMP04703,2025-03-03,2025-03-10,Influencer,268691,9975,3512,1406,4890.16,5379.36,0.1,489.1999999999998,3.7124429177010025,14.095238095238095,3.4780654338549075
CAMP04704,2025-09-13,2025-09-21,Influencer,185686,15489,6137,1913,3715.35,11077.24,1.98,7361.889999999999,8.34150124403563,12.350700497126994,1.9421589127025614
CAMP04705,2025-02-18,2025-02-23,Email,60859,2056,558,228,1892.31,4799.07,1.54,2906.7599999999998,3.3783006621863656,11.089494163424124,8.299605263157895
CAMP04706,2025-12-14,2025-12-22,Influencer,59457,2546,1224,297,2816.47,4289.96,0.52,1473.4900000000002,4.282086213566107,11.66535742340927,9.483063973063972
CAMP04707,2025-06-08,2025-06-17,Influencer,84086,3803,1487,774,3901.77,7736.27,0.98,3834.5000000000005,4.5227505173274976,20.352353405206415,5.041046511627907
CAMP04708,2025-05-04,2025-05-11,Email,272318,7782,1960,1006,373.26,1088.41,1.92,715.1500000000001,2.8576884377822984,12.927268054484708,0.37103379721669977
CAMP04709,2025-11-13,2025-11-28,Display,237942,21103,2973,1391,585.26,1221.86,1.09,636.5999999999999,8.868968067848467,6.591479884376629,0.42074766355140186
CAMP04710,2025-07-26,2025-08-09,Social,156259,3158,939,387,222.89,409.8,0.84,186.91000000000003,2.021003590193205,12.254591513616212,0.5759431524547803
CAMP04711,2025-02-17,2025-02-23,Search,8938,542,163,58,903.93,971.87,0.08,67.94000000000005,6.063996419780712,10.70110701107011,15.584999999999999
CAMP04712,2025-05-16,2025-05-26,Influencer,65833,5482,1755,830,684.84,1485.8,1.17,800.9599999999999,8.327130770282382,15.140459686245897,0.8251084337349398
CAMP04713,2025-07-20,2025-08-01,Influencer,62155,3871,1443,739,2368.96,6546.17,1.76,4177.21,6.227978440994288,19.090674244381297,3.2056292286874153
CAMP04714,2025-09-07,2025-09-18,Influencer,152793,6023,1239,648,1507.28,3143.62,1.09,1636.34,3.941934512706734,10.758758093973103,2.3260493827160493
CAMP04715,2025-11-10,2025-11-25,Email,143516,11527,1164,394,323.39,829.03,1.56,505.64,8.031857075169318,3.418061941528585,0.8207868020304568
CAMP04716,2025-12-23,2025-12-28,Email,98193,5393,2292,636,2302.27,6381.79,1.77,4079.52,5.492244864705223,11.793065084368626,3.6199213836477986
CAMP04717,2025-11-14,2025-11-22,Email,231407,5709,2451,825,2935.03,5326.01,0.81,2390.98,2.4670818082426202,14.450867052023122,3.5576121212121214
CAMP04718,2025-10-22,2025-10-29,Search,20729,798,370,75,1914.13,3489.77,0.82,1575.6399999999999,3.84967919340055,9.398496240601503,25.521733333333334
CAMP04719,2025-11-10,2025-11-20,Social,169816,10745,5239,1934,1375.71,3910.84,1.84,2535.13,6.327436755076082,17.99906933457422,0.7113288521199587
CAMP04720,2025-07-28,2025-08-10,Influencer,190202,13179,2156,667,2013.23,3384.71,0.68,1371.48,6.928949222405653,5.06108202443281,3.018335832083958
CAMP04721,2025-12-21,2026-01-03,Display,100245,5947,1436,740,2647.5,6150.18,1.32,3502.6800000000003,5.932465459623922,12.443248696821927,3.5777027027027026
CAMP04722,2025-07-30,2025-08-10,Influencer,22255,767,337,158,2236.54,5009.39,1.24,2772.8500000000004,3.446416535609975,20.59973924380704,14.155316455696202
CAMP04723,2025-07-11,2025-07-24,Influencer,253349,16071,7611,1601,557.05,1097.58,0.97,540.53,6.343423498809941,9.962043432269304,0.34793878825733915
CAMP04724,2025-02-13,2025-02-25,Influencer,279888,11173,1182,304,2338.51,5341.07,1.28,3002.5599999999995,3.9919539244269138,2.72084489394075,7.692467105263159
CAMP04725,2025-01-29,2025-02-07,Influencer,203157,6144,1566,652,3629.63,8733.91,1.41,5104.28,3.024262023951919,10.611979166666668,5.56691717791411
CAMP04726,2025-02-28,2025-03-13,Social,287989,27387,3980,1780,4117.99,11734.72,1.85,7616.73,9.509738219168092,6.499434038047249,2.3134775280898876
CAMP04727,2025-03-12,2025-03-23,Display,269673,10338,4294,2179,2253.74,5863.17,1.6,3609.4300000000003,3.8335317217519,21.077577868059585,1.0343001376778338
CAMP04728,2025-04-02,2025-04-11,Email,48117,1934,771,452,4969.59,8528.14,0.72,3558.5499999999993,4.019369453623459,23.371251292657703,10.994668141592921
CAMP04729,2025-09-22,2025-10-04,Display,118045,10707,4301,2067,4230.01,7885.94,0.86,3655.9299999999994,9.070269812359694,19.30512748669095,2.0464489598451863
CAMP04730,2025-08-08,2025-08-19,Influencer,163004,3723,953,398,1155.39,3243.54,1.81,2088.1499999999996,2.2839930308458687,10.690303518667742,2.902989949748744
CAMP04731,2025-08-03,2025-08-16,Display,132819,8316,2182,798,2338.17,3605.1,0.54,1266.9299999999998,6.261152395365121,9.595959595959595,2.9300375939849626
CAMP04732,2025-10-04,2025-10-18,Influencer,113598,9148,1873,927,1547.77,2553.35,0.65,1005.5799999999999,8.05295867884998,10.133362483602973,1.6696548004314995
CAMP04733,2025-03-05,2025-03-10,Display,81536,2823,689,395,2796.18,6650.0,1.38,3853.82,3.462274332810047,13.992206872121857,7.078936708860759
CAMP04734,2025-12-12,2025-12-25,Search,179031,15390,7590,2801,1198.18,1463.65,0.22,265.47,8.596276622484373,18.20012995451592,0.4277686540521243
CAMP04735,2025-10-19,2025-10-30,Display,109703,8695,1031,447,272.62,701.83,1.57,429.21000000000004,7.925945507415475,5.140885566417482,0.6098881431767338
CAMP04736,2025-09-02,2025-09-07,Email,236957,12736,2924,826,4531.47,13126.48,1.9,8595.009999999998,5.374814839823259,6.485552763819095,5.486041162227603
CAMP04737,2025-03-03,2025-03-08,Email,117230,2424,1008,547,2646.83,6051.49,1.29,3404.66,2.0677301032159003,22.566006600660067,4.8388117001828155
CAMP04738,2025-11-28,2025-12-07,Display,24318,2366,598,290,4583.31,5245.48,0.14,662.1699999999992,9.729418537708694,12.256973795435334,15.804517241379312
CAMP04739,2025-06-19,2025-07-01,Display,23695,1568,752,257,678.94,1002.83,0.48,323.89,6.617429837518464,16.39030612244898,2.6417898832684825
CAMP04740,2025-09-26,2025-10-09,Social,85704,4845,1128,619,842.26,1006.52,0.2,164.26,5.653178381405769,12.776057791537667,1.3606785137318256
CAMP04741,2025-09-24,2025-10-04,Display,241199,21633,9516,5598,1209.77,1957.64,0.62,747.8700000000001,8.968942657307865,25.87713215920122,0.21610753840657376
CAMP04742,2025-02-23,2025-03-09,Email,222320,10654,4539,1431,2339.88,6736.75,1.88,4396.87,4.792191435768262,13.431574995306928,1.6351362683438155
CAMP04743,2025-01-16,2025-01-28,Search,221108,13427,1392,382,4412.01,7581.66,0.72,3169.6499999999996,6.07259800640411,2.8450137782080884,11.54976439790576
CAMP04744,2025-01-08,2025-01-18,Email,270891,23637,6173,3288,3287.02,4499.04,0.37,1212.02,8.725649800104101,13.91039472014215,0.9997019464720195
CAMP04745,2025-04-14,2025-04-29,Social,93744,4252,902,390,369.52,858.45,1.32,488.93000000000006,4.535756955111793,9.172154280338663,0.9474871794871794
CAMP04746,2025-02-28,2025-03-10,Display,260901,20745,6054,3352,2095.26,5865.25,1.8,3769.99,7.951291869329746,16.158110388045312,0.6250775656324583
CAMP04747,2025-11-09,2025-11-17,Search,9430,311,88,29,3643.95,3895.34,0.07,251.39000000000033,3.2979851537645812,9.32475884244373,125.65344827586206
CAMP04748,2025-02-09,2025-02-24,Email,89371,6543,3024,1307,1679.69,3925.16,1.34,2245.47,7.321166821452149,19.975546385450098,1.2851491966335118
CAMP04749,2025-08-25,2025-09-03,Search,110635,6188,1073,462,2513.55,3966.83,0.58,1453.2799999999997,5.593166719392597,7.46606334841629,5.440584415584416
CAMP04750,2025-04-04,2025-04-10,Influencer,33927,842,145,39,3586.01,6268.85,0.75,2682.84,2.481799157013588,4.631828978622328,91.94897435897437
CAMP04751,2025-08-10,2025-08-17,Email,133065,2959,423,252,4828.43,7119.48,0.47,2291.0499999999993,2.2237252470597078,8.516390672524501,19.16043650793651
CAMP04752,2025-07-23,2025-07-30,Influencer,123778,6336,2505,1166,1732.75,4872.81,1.81,3140.0600000000004,5.118841797411495,18.40277777777778,1.4860634648370497
CAMP04753,2025-05-18,2025-06-02,Search,145035,10729,5011,2333,3747.45,10388.1,1.77,6640.650000000001,7.397524735408695,21.74480380277752,1.6062794684954993
CAMP04754,2025-10-27,2025-11-05,Display,223033,14340,3547,1130,3762.28,8313.14,1.21,4550.859999999999,6.429541816681835,7.880055788005579,3.3294513274336284
CAMP04755,2025-07-26,2025-08-04,Display,212529,18474,2304,1060,2759.24,2847.98,0.03,88.74000000000024,8.692460793585816,5.7377936559489005,2.6030566037735845
CAMP04756,2025-12-02,2025-12-12,Display,47241,2129,345,183,4085.49,11819.95,1.89,7734.460000000001,4.506678520776444,8.595584781587599,22.325081967213112
CAMP04757,2025-03-22,2025-03-31,Influencer,231861,19923,2808,1475,2726.97,5276.21,0.93,2549.2400000000002,8.592648181453544,7.403503488430458,1.848793220338983
CAMP04758,2025-08-06,2025-08-16,Display,221577,2954,995,565,3162.5,6255.05,0.98,3092.55,1.3331708615966458,19.12660798916723,5.597345132743363
CAMP04759,2025-01-02,2025-01-14,Social,225593,9682,2061,534,4202.39,10698.87,1.55,6496.4800000000005,4.291799834214714,5.515389382359017,7.869644194756555
CAMP04760,2025-06-27,2025-07-03,Email,16020,265,121,33,2433.7,5420.86,1.23,2987.16,1.6541822721598,12.452830188679245,73.74848484848485
CAMP04761,2025-12-12,2025-12-20,Email,165533,15350,2531,1225,2441.98,3034.91,0.24,592.9299999999998,9.273075459273981,7.980456026058631,1.9934530612244898
CAMP04762,2025-10-06,2025-10-16,Search,111837,5902,2786,1457,2996.09,3627.43,0.21,631.3399999999997,5.2773232472258735,24.686546933242965,2.056341798215511
CAMP04763,2025-05-26,2025-06-04,Influencer,83661,3217,749,351,4040.55,6078.09,0.5,2037.54,3.8452803576337837,10.91078644700031,11.511538461538462
CAMP04764,2025-11-14,2025-11-19,Email,155274,8435,3769,969,723.21,825.3,0.14,102.08999999999992,5.432332521864574,11.487848251333729,0.7463467492260062
CAMP04765,2025-08-12,2025-08-25,Influencer,47232,2737,1312,574,3878.96,10341.15,1.67,6462.19,5.794800135501355,20.971867007672635,6.7577700348432055
CAMP04766,2025-03-03,2025-03-10,Search,31354,2701,1335,666,1544.32,1666.19,0.08,121.87000000000012,8.614530841359954,24.65753424657534,2.318798798798799
CAMP04767,2025-10-21,2025-10-27,Display,140662,8273,3486,888,448.06,1295.77,1.89,847.71,5.88147474086818,10.733712075426084,0.5045720720720721
CAMP04768,2025-08-27,2025-09-09,Search,230314,11244,1581,351,3981.66,4866.53,0.22,884.8699999999999,4.882030619067882,3.121664887940235,11.343760683760683
CAMP04769,2025-07-14,2025-07-25,Social,149790,14458,1766,533,811.2,2202.63,1.72,1391.43,9.652179718272249,3.686540323696223,1.5219512195121951
CAMP04770,2025-06-15,2025-06-24,Display,238094,23135,9158,2164,1144.99,1688.27,0.47,543.28,9.716750527102741,9.353792954398097,0.5291081330868762
CAMP04771,2025-08-10,2025-08-20,Display,149177,2007,920,238,3560.22,8264.94,1.32,4704.720000000001,1.345381660711772,11.858495266567015,14.958907563025209
CAMP04772,2025-03-02,2025-03-17,Display,141153,10391,1729,486,2866.16,4827.29,0.68,1961.13,7.361515518621638,4.677124434606871,5.8974485596707815
CAMP04773,2025-05-09,2025-05-17,Search,250430,10883,5184,2137,4610.43,5230.81,0.13,620.3800000000001,4.345725352393883,19.636129743636864,2.1574309780065515
CAMP04774,2025-06-22,2025-06-27,Social,244305,17288,5948,1560,4776.24,11753.62,1.46,6977.380000000001,7.0764004011379225,9.023600185099491,3.0616923076923075
CAMP04775,2025-06-05,2025-06-13,Influencer,122266,8231,1231,543,1638.41,4285.65,1.62,2647.24,6.732043249963195,6.597011298748632,3.017329650092081
CAMP04776,2025-04-20,2025-05-03,Search,196039,7784,1298,410,1688.57,2697.46,0.6,1008.8900000000001,3.9706384954014253,5.267214799588901,4.118463414634146
CAMP04777,2025-09-26,2025-10-01,Email,75081,7417,937,303,1127.73,2897.31,1.57,1769.58,9.87866437580746,4.085209653498719,3.721881188118812
CAMP04778,2025-12-22,2026-01-05,Email,10339,435,68,39,2636.32,5048.5,0.91,2412.18,4.20737015185221,8.96551724137931,67.59794871794873
CAMP04779,2025-10-05,2025-10-12,Search,229636,15357,6032,3149,1952.14,4800.32,1.46,2848.1799999999994,6.6875402811405875,20.505307026111872,0.6199237853286758
CAMP04780,2025-03-15,2025-03-24,Influencer,89636,7458,1398,516,171.8,393.52,1.29,221.71999999999997,8.320317729483689,6.918744971842317,0.3329457364341086
CAMP04781,2025-07-26,2025-08-06,Email,9302,214,69,26,2035.28,5820.38,1.86,3785.1000000000004,2.3005805203182113,12.149532710280374,78.28
CAMP04782,2025-10-06,2025-10-19,Influencer,263897,9777,3797,933,402.34,666.27,0.66,263.93,3.704854545523443,9.542804541270328,0.4312325830653805
CAMP04783,2025-11-22,2025-12-02,Display,99453,2775,1271,683,4015.32,4899.04,0.22,883.7199999999998,2.7902627371723323,24.612612612612615,5.878945827232797
CAMP04784,2025-12-06,2025-12-13,Search,154453,12412,4170,840,4651.58,11985.06,1.58,7333.48,8.03610159724965,6.767644215275539,5.537595238095238
CAMP04785,2025-12-23,2026-01-03,Display,250532,20570,6744,1738,1549.54,4068.45,1.63,2518.91,8.210527996423611,8.449197860962567,0.8915650172612197
CAMP04786,2025-12-06,2025-12-14,Email,136057,4494,2090,864,3288.49,3460.22,0.05,171.73000000000002,3.303027407630625,19.225634178905207,3.806122685185185
CAMP04787,2025-07-23,2025-07-30,Influencer,253691,2631,573,157,533.75,668.39,0.25,134.64,1.0370884264715738,5.96731280881794,3.3996815286624202
CAMP04788,2025-06-10,2025-06-21,Display,81420,3916,710,321,1881.27,5012.47,1.66,3131.2000000000003,4.809629083763204,8.197139938712972,5.860654205607476
CAMP04789,2025-01-28,2025-02-12,Email,191737,13774,6186,1246,2921.97,6431.87,1.2,3509.9,7.183798640846577,9.046028749818499,2.34508025682183
CAMP04790,2025-09-14,2025-09-29,Social,237172,15659,2032,486,610.45,1163.31,0.91,552.8599999999999,6.602381394093738,3.1036464652915257,1.2560699588477366
CAMP04791,2025-06-14,2025-06-25,Display,94668,4744,834,421,1947.99,5168.81,1.65,3220.8200000000006,5.011197025394008,8.874367622259696,4.627054631828979
CAMP04792,2025-03-04,2025-03-12,Social,51775,1924,508,218,4780.68,7132.82,0.49,2352.1399999999994,3.716079188797682,11.33056133056133,21.929724770642203
CAMP04793,2025-01-22,2025-02-02,Social,183805,9685,2367,491,913.81,1507.56,0.65,593.75,5.269171132450151,5.0696954052658745,1.86112016293279
CAMP04794,2025-03-11,2025-03-26,Email,273889,3111,1189,335,3139.12,7995.46,1.55,4856.34,1.135861608169733,10.768241722918676,9.370507462686566
CAMP04795,2025-04-06,2025-04-12,Search,174042,2897,396,117,4183.4,9128.45,1.18,4945.050000000001,1.6645407430390367,4.038660683465654,35.75555555555555
CAMP04796,2025-06-12,2025-06-17,Influencer,104859,2583,751,405,3878.74,5495.54,0.42,1616.8000000000002,2.4633078705690497,15.6794425087108,9.577135802469135
CAMP04797,2025-03-20,2025-03-26,Email,147954,9807,4152,1797,3879.77,10816.66,1.79,6936.889999999999,6.6284115333144085,18.323646375038237,2.1590261547022815
CAMP04798,2025-01-05,2025-01-13,Display,132816,3943,1472,613,389.7,1164.69,1.99,774.99,2.9687688230333693,15.546538168906924,0.6357259380097879
CAMP04799,2025-11-12,2025-11-24,Influencer,82300,3958,1395,327,4870.65,6278.78,0.29,1408.13,4.809234507897934,8.261748357756444,14.894954128440366
